title,company,location,city,postal_code,responsibilities,url,page_number,scraped_date,province,salary,education,experience
MT (massage therapist),"Employer details


Hôtel & Spa Le Germain Charlevoix","Baie-Saint-Paul, QCG3Z 0G2","Baie-Saint-Paul, QCG3Z 0G2",,"Consult with other health care professionals when developing treatment plans for clients | Administer massage techniques through soft tissue manipulation, relaxation techniques, hydrotherapy, trigger point therapy, joint pain and lower grade mobilizations | Apply finger and hand pressure to specific points of the body | Assess clients by conducting range of motion and muscle tests and propose treatment plans | Explain procedures, risks and benefits to clients | Maintain records of treatments given | Massage and knead muscles and soft tissues of the body",https://www.jobbank.gc.ca/jobsearch/jobposting/48958508;jsessionid=C39535D312F1D713473E6B15A386BDA5.jobsearch76?source=searchresults,3,2026-02-18 19:22:52,British Columbia,,,
MT (massage therapist),"Employer details


Hôtel & Spa Le Germain Charlevoix","50 rue de la FermeBaie-Saint-Paul, QCG3Z 0G2","50 rue de la FermeBaie-Saint-Paul, QCG3Z 0G2",,"Consult with other health care professionals when developing treatment plans for clients | Administer massage techniques through soft tissue manipulation, relaxation techniques, hydrotherapy, trigger point therapy, joint pain and lower grade mobilizations | Apply finger and hand pressure to specific points of the body | Assess clients by conducting range of motion and muscle tests and propose treatment plans | Explain procedures, risks and benefits to clients | Maintain records of treatments given | Massage and knead muscles and soft tissues of the body",https://www.jobbank.gc.ca/jobsearch/jobposting/48953685;jsessionid=C39535D312F1D713473E6B15A386BDA5.jobsearch76?source=searchresults,3,2026-02-18 19:22:53,British Columbia,,,
counselling therapist,"Employer details


Echelon Wellness","Bedford, NS","Bedford, NS",,,https://www.jobbank.gc.ca/jobsearch/jobposting/48762850;jsessionid=C39535D312F1D713473E6B15A386BDA5.jobsearch76?source=searchresults,3,2026-02-18 19:22:55,British Columbia,,,
registered massage therapist (RMT),"Employer details


Upper Beach Health + Wellness","Toronto, ON","Toronto, ON",,,https://www.jobbank.gc.ca/jobsearch/jobposting/48729992;jsessionid=C39535D312F1D713473E6B15A386BDA5.jobsearch76?source=searchresults,3,2026-02-18 19:22:57,British Columbia,,,
registered massage therapist (RMT),"Employer details


Pro Care Physiotherapy & Athletes' Injury Center","Ottawa, ON","Ottawa, ON",,,https://www.jobbank.gc.ca/jobsearch/jobposting/48922401;jsessionid=C39535D312F1D713473E6B15A386BDA5.jobsearch76?source=searchresults,3,2026-02-18 19:22:58,British Columbia,,,
registered massage therapist (RMT),"Employer details


Epiphany Wellness","Oakville, ON","Oakville, ON",,,https://www.jobbank.gc.ca/jobsearch/jobposting/48591602;jsessionid=C39535D312F1D713473E6B15A386BDA5.jobsearch76?source=searchresults,3,2026-02-18 19:23:00,British Columbia,,,
massage therapist (MT),"Employer details


Massage Addict Oakville","Oakville, ONL6H 6M3","Oakville, ONL6H 6M3",,"Administer massage techniques through soft tissue manipulation, relaxation techniques, hydrotherapy, trigger point therapy, joint pain and lower grade mobilizations | Apply finger and hand pressure to specific points of the body | Assess clients by conducting range of motion and muscle tests and propose treatment plans | Explain procedures, risks and benefits to clients | Maintain records of treatments given | Massage and knead muscles and soft tissues of the body | Suggest home care instructions and provide information about techniques",https://www.jobbank.gc.ca/jobsearch/jobposting/48895871;jsessionid=C39535D312F1D713473E6B15A386BDA5.jobsearch76?source=searchresults,3,2026-02-18 19:23:02,British Columbia,,,
RMT (registered massage therapist),"Employer details


Kaizen Health Group","Oakville, ON","Oakville, ON",,,https://www.jobbank.gc.ca/jobsearch/jobposting/48967965;jsessionid=C39535D312F1D713473E6B15A386BDA5.jobsearch76?source=searchresults,3,2026-02-18 19:23:04,British Columbia,,,
registered massage therapist (RMT),"Employer details


Dr. Sarah Tkachuk Chiropractic Profesional Corporation","Sudbury, ONP3E 3Z6","Sudbury, ONP3E 3Z6",,"Consult with other health care professionals when developing treatment plans for clients | Administer massage techniques through soft tissue manipulation, relaxation techniques, hydrotherapy, trigger point therapy, joint pain and lower grade mobilizations | Assess clients by conducting range of motion and muscle tests and propose treatment plans | Explain procedures, risks and benefits to clients | Maintain records of treatments given | Massage and knead muscles and soft tissues of the body | Suggest home care instructions and provide information about techniques",https://www.jobbank.gc.ca/jobsearch/jobposting/48967802;jsessionid=C39535D312F1D713473E6B15A386BDA5.jobsearch76?source=searchresults,3,2026-02-18 19:23:05,British Columbia,,,
RMT (registered massage therapist),"Employer details


Get Massage!","2221 Garnet StreetRegina, SKS4T 3A1","2221 Garnet StreetRegina, SKS4T 3A1",,"Administer massage techniques through soft tissue manipulation, relaxation techniques, hydrotherapy, trigger point therapy, joint pain and lower grade mobilizations | Apply finger and hand pressure to specific points of the body | Assess clients by conducting range of motion and muscle tests and propose treatment plans | Explain procedures, risks and benefits to clients | Maintain records of treatments given | Massage and knead muscles and soft tissues of the body | Suggest home care instructions and provide information about techniques",https://www.jobbank.gc.ca/jobsearch/jobposting/48938816;jsessionid=C39535D312F1D713473E6B15A386BDA5.jobsearch76?source=searchresults,3,2026-02-18 19:23:07,British Columbia,,,
physical therapist,"Employer details


Sanjeevani Clinic Inc","Brampton, ON","Brampton, ON",,,https://www.jobbank.gc.ca/jobsearch/jobposting/48508969;jsessionid=C39535D312F1D713473E6B15A386BDA5.jobsearch76?source=searchresults,3,2026-02-18 19:23:09,British Columbia,,,
registered massage therapist (RMT),"Employer details


Pemberley Springs Spa Eden","North York, ON","North York, ON",,,https://www.jobbank.gc.ca/jobsearch/jobposting/48535569;jsessionid=C39535D312F1D713473E6B15A386BDA5.jobsearch76?source=searchresults,3,2026-02-18 19:23:10,British Columbia,,,
chiropractic assistant,"Employer details


Tutt Street Family Chiropractic","2755 Tutt StreetKelowna, BCV1Y 0G1","2755 Tutt StreetKelowna, BCV1Y 0G1",,"Assist health care professionals | Assist physicians in the assessment of patients | Carry out treatment programs, under the direction of physiotherapists and/or occupational therapists, to rehabilitate patients with various injuries or disabilities | Develop information materials for patients | Follow through on treatment programs with patients | Help medical examiner in charge | Help physical therapists | Position patients for treatments by chiropractor or machine | Clean and maintain equipment | Prepare and maintain equipment and supplies | Record vital signs | Assist chiropractor with patient health education | Process claims such as health insurance or workers compensation | Collect statistics | Maintain supplies | Connect treatment machines to patients, as directed by chiropractor | Maintain inventory of equipment | Assist chiropractor with physical examinations | Document patient rehabilitation progress | Prepare and maintain cleanliness of collection areas | Process files and paperwork | Schedule and confirm appointments | Take patients' general medical and ophthalmic history | Manage routine office functions including reception, telephone and booking appointments | Order supplies and equipment | Organize and maintain inventory",https://www.jobbank.gc.ca/jobsearch/jobposting/48968813;jsessionid=3E0A84DAA48F37C9A47F55EB1E401175.jobsearch76?source=searchresults,1,2026-02-18 19:23:17,British Columbia,,,
sales supervisor,"Employer details


Esso","521 Main StreetKeg River, ABT0H 2M0","521 Main StreetKeg River, ABT0H 2M0",,"Assign sales workers to duties | Order merchandise | Authorize return of merchandise | Establish work schedules | Sell merchandise | Prepare reports on sales volumes, merchandising and personnel matters | Resolve issues that may arise, including customer requests, complaints and supply shortages | Organize and maintain inventory | Supervise and co-ordinate activities of workers",https://www.jobbank.gc.ca/jobsearch/jobposting/48968811;jsessionid=3E0A84DAA48F37C9A47F55EB1E401175.jobsearch76?source=searchresults,1,2026-02-18 19:23:19,British Columbia,,,
sous-chef,"Employer details


Main Street Cafe","Revelstoke, BCV0E 2S0","Revelstoke, BCV0E 2S0",,"Estimate labour costs | Demonstrate new cooking techniques and new equipment to cooking staff | Instruct cooks in preparation, cooking, garnishing and presentation of food | Supervise cooks and other kitchen staff | Prepare and cook meals or specialty foods | Requisition food and kitchen supplies | Arrange for equipment purchases and repairs | Prepare dishes for customers with food allergies or intolerances | Train staff in preparation, cooking and handling of food | Maintain clean and safe work environment",https://www.jobbank.gc.ca/jobsearch/jobposting/48968672;jsessionid=3E0A84DAA48F37C9A47F55EB1E401175.jobsearch76?source=searchresults,1,2026-02-18 19:23:21,British Columbia,,,
kitchen helper,"Employer details


The Grand Taj Banquet Hall","#6 - 8388 128th StreetSurrey, BCV3W 4G2","#6 - 8388 128th StreetSurrey, BCV3W 4G2",,"Bring clean dishes, flatware and other items to serving areas and set tables | Carrying and replace linen | Clean and sanitize items such as dishwasher mats, carts and waste disposal units | Clear and clean tables, trays and chairs | Operate dishwashers to wash dishes, glassware and flatware | Place dishes in storage area | Stock refrigerators and salad bars | Clean and sanitize kitchen including work surfaces, cupboards, storage areas, appliances and equipment | Receive, unpack and store supplies in refrigerators, freezers, cupboards and other storage areas | Remove kitchen garbage and trash",https://www.jobbank.gc.ca/jobsearch/jobposting/48968671;jsessionid=3E0A84DAA48F37C9A47F55EB1E401175.jobsearch76?source=searchresults,1,2026-02-18 19:23:23,British Columbia,,,
painter,"Employer details


PRO-SHIELD ENTERPRISES INC.","32559 Willingdon CrescentAbbotsford, BCV2T 1S1","32559 Willingdon CrescentAbbotsford, BCV2T 1S1",,"Prepare, clean and sand surfaces to be painted | Repair cracks and holes | Mix paint to desired colour and texture | Measure, cut and apply wallpaper and other fabric to walls | Erect scaffolding and swing stages and attach rigging | Apply paint, wallpaper and other materials and finishes to interior and exterior surfaces | Estimate costs and materials",https://www.jobbank.gc.ca/jobsearch/jobposting/48968670;jsessionid=3E0A84DAA48F37C9A47F55EB1E401175.jobsearch76?source=searchresults,1,2026-02-18 19:23:25,British Columbia,,,
personal care provider - home care,"Employer details


Manpreet Singh Lail","Abbotsford, BCV4X 2J2","Abbotsford, BCV4X 2J2",,"Assist clients with bathing and other aspects of personal hygiene | Assist in regular exercise, e.g., walk | Perform light housekeeping and cleaning duties | Provide personal care | Prepare and serve nutritious meals",https://www.jobbank.gc.ca/jobsearch/jobposting/48968669;jsessionid=3E0A84DAA48F37C9A47F55EB1E401175.jobsearch76?source=searchresults,1,2026-02-18 19:23:26,British Columbia,,,
food counter attendant,"Employer details


Burger King","Victoria, BCV8W 1Y3","Victoria, BCV8W 1Y3",,"Clear and clean tables, trays and chairs | Operate dishwashers to wash dishes, glassware and flatware | Place dishes in storage area | Replenish condiments and other supplies at tables and serving areas | Sanitize and wash dishes and other items by hand | Package take-out food | Portion and wrap foods | Prepare, heat and finish simple food items | Stock refrigerators and salad bars | Take customers' orders | Use manual and electrical appliances to clean, peel, slice and trim foodstuffs | Clean and sanitize kitchen including work surfaces, cupboards, storage areas, appliances and equipment | Receive, unpack and store supplies in refrigerators, freezers, cupboards and other storage areas | Remove kitchen garbage and trash | Sweep, mop, wash and polish floors | Wash, peel and cut vegetables and fruit",https://www.jobbank.gc.ca/jobsearch/jobposting/48968666;jsessionid=3E0A84DAA48F37C9A47F55EB1E401175.jobsearch76?source=searchresults,1,2026-02-18 19:23:28,British Columbia,,,
chauffeurs and taxi drivers supervisor,"Employer details


Charles Keay Inc.","624 3rd Ave westPrince Rupert, BCV8J 3L9","624 3rd Ave westPrince Rupert, BCV8J 3L9",,"Recommend measures to improve work methods | Resolve work problems, provide technical advice and recommend measures to improve productivity and product quality | Train or arrange for training | Co-ordinate and schedule activities | Ensure health and safety regulations are followed",https://www.jobbank.gc.ca/jobsearch/jobposting/48968665;jsessionid=3E0A84DAA48F37C9A47F55EB1E401175.jobsearch76?source=searchresults,1,2026-02-18 19:23:30,British Columbia,,,
nails and lashes applicator,"Employer details


L & G Nail Salon Ltd.","Surrey, BCV3S 1E9","Surrey, BCV3S 1E9",,,https://www.jobbank.gc.ca/jobsearch/jobposting/48968663;jsessionid=3E0A84DAA48F37C9A47F55EB1E401175.jobsearch76?source=searchresults,1,2026-02-18 19:23:31,British Columbia,,,
spa manager,"Employer details


LAVIE NAIL LOUNGE INC.","Surrey, BCV4N 0X8","Surrey, BCV4N 0X8",,"Direct and control daily operations | Evaluate daily operations | Plan and organize daily operations | Establish or implement policies and procedures for staff | Plan and control budget and inventory | Hire, train and supervise staff | Address customers' complaints or concerns",https://www.jobbank.gc.ca/jobsearch/jobposting/48968661;jsessionid=3E0A84DAA48F37C9A47F55EB1E401175.jobsearch76?source=searchresults,1,2026-02-18 19:23:33,British Columbia,,,
retail store supervisor,"Employer details


Karaky Grocery Store","Whitehorse, YTY1A 4S1","Whitehorse, YTY1A 4S1",,"Assign sales workers to duties | Hire and train or arrange for training of staff | Order merchandise | Authorize return of merchandise | Establish work schedules | Sell merchandise | Prepare reports on sales volumes, merchandising and personnel matters | Resolve issues that may arise, including customer requests, complaints and supply shortages | Organize and maintain inventory | Supervise and co-ordinate activities of workers",https://www.jobbank.gc.ca/jobsearch/jobposting/48968662;jsessionid=3E0A84DAA48F37C9A47F55EB1E401175.jobsearch76?source=searchresults,1,2026-02-18 19:23:35,British Columbia,,,
barista,"Employer details


Karaky Grocery Store","Whitehorse, YTY1A 4S1","Whitehorse, YTY1A 4S1",,"Sanitize and wash dishes and other items by hand | Keep records of the quantities of food used | Package take-out food | Portion and wrap foods | Prepare, heat and finish simple food items | Serve customers at counters or buffet tables | Stock refrigerators and salad bars | Use manual and electrical appliances to clean, peel, slice and trim foodstuffs | Handle and store cleaning products | Remove kitchen garbage and trash | Sweep, mop, wash and polish floors | Wash, peel and cut vegetables and fruit",https://www.jobbank.gc.ca/jobsearch/jobposting/48968660;jsessionid=3E0A84DAA48F37C9A47F55EB1E401175.jobsearch76?source=searchresults,1,2026-02-18 19:23:36,British Columbia,,,
food counter attendant,"Employer details


FAMILY PIZZA","Provost, ABT0B 3S0","Provost, ABT0B 3S0",,"Clean and sanitize items such as dishwasher mats, carts and waste disposal units | Replenish condiments and other supplies at tables and serving areas | Portion and wrap foods | Prepare, heat and finish simple food items | Take customers' orders | Use manual and electrical appliances to clean, peel, slice and trim foodstuffs | Clean and sanitize kitchen including work surfaces, cupboards, storage areas, appliances and equipment | Handle and store cleaning products",https://www.jobbank.gc.ca/jobsearch/jobposting/48968511;jsessionid=3E0A84DAA48F37C9A47F55EB1E401175.jobsearch76?source=searchresults,1,2026-02-18 19:23:38,British Columbia,,,
farm supervisor,"Employer details


JB AND SONS FARM LTD.","2017 240th StreetLangley, BCV2Z 3A5","2017 240th StreetLangley, BCV2Z 3A5",,Co-ordinate and supervise the work of general farm workers and harvesting labourers | Ensure farm safety and bio-security procedures are followed | Maintain quality control and production records | Supervise and oversee breeding and other livestock-related programs | Supervise and oversee growing and other crop-related operations,https://www.jobbank.gc.ca/jobsearch/jobposting/48968510;jsessionid=3E0A84DAA48F37C9A47F55EB1E401175.jobsearch76?source=searchresults,1,2026-02-18 19:23:40,British Columbia,,,
general farm worker - harvesting,"Employer details


JB AND SONS FARM LTD.","2017 240th StreetLangley, BCV2Z 3A5","2017 240th StreetLangley, BCV2Z 3A5",,"Pack fruits and vegetables | Pick row and orchard crops | Plant, cultivate and irrigate crops | Sort fruits and vegetables | Clean work area | Load, unload and transfer crates, supplies and farm produce, livestock and poultry | Operate and maintain farm machinery and equipment | Examine product for quality and its readiness for the market",https://www.jobbank.gc.ca/jobsearch/jobposting/48968509;jsessionid=3E0A84DAA48F37C9A47F55EB1E401175.jobsearch76?source=searchresults,1,2026-02-18 19:23:41,British Columbia,,,
"teacher, high school","Employer details


Mountain Christian School","Dawson Creek, BCV1G 4X4","Dawson Creek, BCV1G 4X4",,"Discuss results and students’ progress with them, their parents and school officials | Participate in educational conferences and teacher training workshops | Participate in staff meetings | Assign and correct homework | Develop course content | Prepare subject material for presentation according to an approved curriculum | Prepare, administer and correct tests | Provide tutoring assistance | Teach students through lectures, discussions, audio-visual presentations and laboratory, shop and field studies | Lead students in activities to promote their physical, mental and social development and their school readiness",https://www.jobbank.gc.ca/jobsearch/jobposting/48968508;jsessionid=3E0A84DAA48F37C9A47F55EB1E401175.jobsearch76?source=searchresults,1,2026-02-18 19:23:43,British Columbia,,,
pizza cook,"Employer details


Jim's Pizzeria and Spaghetti House","9218 YOUNG ROADChilliwack, BCV2P 4R2","9218 YOUNG ROADChilliwack, BCV2P 4R2",,Determine the size of food portions and costs | Plan menus and estimate food requirements for their realization | Requisition food and kitchen supplies | Prepare and cook complete meals or individual dishes and foods | Prepare dishes for customers with food allergies or intolerances | Order supplies and equipment | Clean kitchen and work areas | Manage kitchen operations,https://www.jobbank.gc.ca/jobsearch/jobposting/48968507;jsessionid=3E0A84DAA48F37C9A47F55EB1E401175.jobsearch76?source=searchresults,1,2026-02-18 19:23:45,British Columbia,,,
registered nurse (R.N.),"Employer details


The Gardens at Qualicum Beach","Qualicum Beach, BCV9K 2T8","Qualicum Beach, BCV9K 2T8",,"Address and document symptoms and changes in patients’ conditions | Assess patients to identify appropriate nursing interventions | Collaborate with members of an interdisciplinary health team to plan, implement, co-ordinate and evaluate patient care in consultation with patients and their families | Dispense and administer medications and treatments as prescribed by a physician | Operate or monitor medical apparatus or equipment | Provide nursing care | Supervise licensed practical nurses and other nursing staff",https://www.jobbank.gc.ca/jobsearch/jobposting/48968506;jsessionid=3E0A84DAA48F37C9A47F55EB1E401175.jobsearch76?source=searchresults,1,2026-02-18 19:23:46,British Columbia,,,
L.P.N. (licensed practical nurse),"Employer details


The Gardens at Qualicum Beach","Qualicum Beach, BCV9K 2T8","Qualicum Beach, BCV9K 2T8",,"Administer medications | Apply aseptic techniques including sterile dressing | Conduct specimen collection | Ensure infection control | Monitor nutritional intake | Observe and record medication’s therapeutic and side effects | Record medication’s therapeutic and side effects observations in patient files | Take vital signs | Monitor patients' progress, evaluate effectiveness of nursing interventions and consult with appropriate members of healthcare team",https://www.jobbank.gc.ca/jobsearch/jobposting/48968504;jsessionid=3E0A84DAA48F37C9A47F55EB1E401175.jobsearch76?source=searchresults,1,2026-02-18 19:23:48,British Columbia,,,
cleaning supervisor,"Employer details


Stainless Car Wash","Osler, SKS0K 3A0","Osler, SKS0K 3A0",,"Hire and train or arrange for training of cleaning staff | Supervise and co-ordinate activities of workers | Inspect sites or facilities to ensure safety and cleanliness standards | Recommend or arrange for additional services required such as painting, repair work, renovations or replacement of furnishings and equipment | Assist cleaners in performing duties | Establish work schedules",https://www.jobbank.gc.ca/jobsearch/jobposting/48968505;jsessionid=3E0A84DAA48F37C9A47F55EB1E401175.jobsearch76?source=searchresults,1,2026-02-18 19:23:49,British Columbia,,,
accounting manager,"Employer details


Maple Supply Chain Management Inc","Markham, ONL3R 4N3","Markham, ONL3R 4N3",,Assign financial projects and activities to workers in order to improve business decisions | Coordinate the organization’s financial operations and budget activities in order to optimize financial performance | Direct staff | Plan and control budget and expenditures | Plan and organize daily operations | Review budgets and financial reports for specific projects | Establish and implement policies and procedures | Monitor financial control systems | Oversee the collection and analysis of financial data | Oversee the preparation of reports | Advise senior management | Conduct performance reviews,https://www.jobbank.gc.ca/jobsearch/jobposting/48968503;jsessionid=3E0A84DAA48F37C9A47F55EB1E401175.jobsearch76?source=searchresults,1,2026-02-18 19:23:51,British Columbia,,,
greenhouse supervisor,"Employer details


Fresh4U Farms Ltd.","Abbotsford, BCV3Z 9V2","Abbotsford, BCV3Z 9V2",,,https://www.jobbank.gc.ca/jobsearch/jobposting/48968502;jsessionid=3E0A84DAA48F37C9A47F55EB1E401175.jobsearch76?source=searchresults,1,2026-02-18 19:23:53,British Columbia,,,
food service worker,"Employer details


New York Fries #3290","Kamloops, BCV1S 1J2","Kamloops, BCV1S 1J2",,,https://www.jobbank.gc.ca/jobsearch/jobposting/48968501;jsessionid=3E0A84DAA48F37C9A47F55EB1E401175.jobsearch76?source=searchresults,1,2026-02-18 19:23:54,British Columbia,,,
greenhouse supervisor,"Employer details


Fresh4Sunset Farms Ltd.","Delta, BCV4K 3N3","Delta, BCV4K 3N3",,,https://www.jobbank.gc.ca/jobsearch/jobposting/48968499;jsessionid=3E0A84DAA48F37C9A47F55EB1E401175.jobsearch76?source=searchresults,1,2026-02-18 19:23:56,British Columbia,,,
administrative assistant,"Employer details


Provence en Couleur","Vancouver, BCV6H 3S4","Vancouver, BCV6H 3S4",,"Open and distribute mail and other materials | Plan and organize daily operations | Supervise other workers | Train other workers | Answer telephone and relay telephone calls and messages | Answer electronic enquiries | Order office supplies and maintain inventory | Greet people and direct them to contacts or service areas | Type and proofread correspondence, forms and other documents | Provide customer service",https://www.jobbank.gc.ca/jobsearch/jobposting/48968496;jsessionid=3E0A84DAA48F37C9A47F55EB1E401175.jobsearch76?source=searchresults,1,2026-02-18 19:23:58,British Columbia,,,
long haul truck driver,"Employer details


Quick Haul Express Ltd.","Surrey, BCV4N 5X2","Surrey, BCV4N 5X2",,"Plan or adjust routes based on changing conditions, using computer equipment, global positioning systems (GPS) equipment, or other navigation devices, to minimize fuel consumption and carbon emissions | Drive as part of a two-person team or convoy | Load and unload goods | Operate and drive straight or articulated trucks to transport goods and  materials | Perform emergency roadside repairs | Perform pre-trip, en route and post-trip inspection and oversee all aspects of vehicle | Record cargo information, hours of service, distance travelled and fuel consumption | Transport and handle dangerous goods",https://www.jobbank.gc.ca/jobsearch/jobposting/48968497;jsessionid=0E31D40C1A53DD700CD862ABAEA70004.jobsearch76?source=searchresults,2,2026-02-18 19:24:02,British Columbia,,,
cashier,"Employer details


Sunnyside Market Liquor Express","Peachland, BCV0H 1X7","Peachland, BCV0H 1X7",,,https://www.jobbank.gc.ca/jobsearch/jobposting/48968498;jsessionid=0E31D40C1A53DD700CD862ABAEA70004.jobsearch76?source=searchresults,2,2026-02-18 19:24:03,British Columbia,,,
cashier,"Employer details


Falls Market Liquor Express","Okanagan Falls, BCV0H 1R0","Okanagan Falls, BCV0H 1R0",,,https://www.jobbank.gc.ca/jobsearch/jobposting/48968495;jsessionid=0E31D40C1A53DD700CD862ABAEA70004.jobsearch76?source=searchresults,2,2026-02-18 19:24:05,British Columbia,,,
building maintenance worker,"Employer details


Vancouver Film School","Vancouver, BCV6B 1H2","Vancouver, BCV6B 1H2",,"Operate industrial vacuum cleaners to remove scraps, dirt, heavy debris and other refuse | Make adjustments and minor repairs to heating, cooling, ventilation, plumbing and electrical systems, and contact tradespersons for major repairs | Perform minor repairs on appliances | Perform safety and security checks | Supervise other workers | Move heavy furniture, equipment and supplies | Perform other routine maintenance jobs such as painting and drywall repair | Work with minimal supervision | Clean snow and ice from walkways and parking areas",https://www.jobbank.gc.ca/jobsearch/jobposting/48968494;jsessionid=0E31D40C1A53DD700CD862ABAEA70004.jobsearch76?source=searchresults,2,2026-02-18 19:24:07,British Columbia,,,
fourth-class power engineer,"Employer details


Keltic Seafoods Limited","Port Hardy, BCV0N 2P0","Port Hardy, BCV0N 2P0",,"Co-ordinate maintenance activities of trade contractors | Complete and maintain station records, logs and reports | Read electrical schematics, blueprints and other technical diagrams | Analyze and record instrument readings and equipment malfunction | Assist during routine systems testing | Assist in locating and isolating system problems | Assist in the development of operation, maintenance and safety procedures | Clean and lubricate machinery and equipment | Investigate problems to fix or make minor repair | Maintain daily log of operation, maintenance and safety activities | Monitor and inspect plant equipment and systems to detect equipment malfunctioning and to ensure plant systems are operating normally | Perform routine equipment maintenance | Write plant or building operation reports | Liaise with management, engineers and other trades",https://www.jobbank.gc.ca/jobsearch/jobposting/48968493;jsessionid=0E31D40C1A53DD700CD862ABAEA70004.jobsearch76?source=searchresults,2,2026-02-18 19:24:08,British Columbia,,,
cook,"Employer details


Arigato Sushi","Kamloops, BCV2C 3Z7","Kamloops, BCV2C 3Z7",,"Prepare and cook complete meals or individual dishes and foods | Prepare dishes for customers with food allergies or intolerances | Inspect kitchens and food service areas | Order supplies and equipment | Maintain inventory and records of food, supplies and equipment | Clean kitchen and work areas",https://www.jobbank.gc.ca/jobsearch/jobposting/48968492;jsessionid=0E31D40C1A53DD700CD862ABAEA70004.jobsearch76?source=searchresults,2,2026-02-18 19:24:10,British Columbia,,,
server - food and beverage services,"Employer details


Sushi California","1100 Melville StVancouver, BCV6E 4A6","1100 Melville StVancouver, BCV6E 4A6",,"Present bills to customers and accept payment in cash, credit or debit cards, travellers cheques or room billings | Enforce provincial/territorial liquor legislation and regulations | Clear and clean tables, trays and chairs | Greet patrons, present menus, make recommendations and answer questions regarding food and beverages | Serve food and beverages | Take orders and relay to kitchen and bar staff",https://www.jobbank.gc.ca/jobsearch/jobposting/48968491;jsessionid=0E31D40C1A53DD700CD862ABAEA70004.jobsearch76?source=searchresults,2,2026-02-18 19:24:12,British Columbia,,,
"supervisor, food services","Employer details


TurF","Vancouver, BCV6J 1N5","Vancouver, BCV6J 1N5",,"Establish methods to meet work schedules | Requisition food and kitchen supplies | Supervise and co-ordinate activities of staff who prepare and portion food | Train staff in job duties, sanitation and safety procedures | Estimate ingredient and supplies required for meal preparation | Hire food service staff | Ensure that food and service meet quality control standards | Address customers' complaints or concerns | Maintain records of stock, repairs, sales and wastage | Prepare and submit reports | Prepare food order summaries for chef | Must have knowledge of the establishment's culinary genres | Supervise and check assembly of trays | Supervise and check delivery of food trolleys | Establish work schedules",https://www.jobbank.gc.ca/jobsearch/jobposting/48968489;jsessionid=0E31D40C1A53DD700CD862ABAEA70004.jobsearch76?source=searchresults,2,2026-02-18 19:24:14,British Columbia,,,
construction helper,"Employer details


ARONA FRAMING & CONSTRUCTION INC","Surrey, BCV3X 3K3","Surrey, BCV3X 3K3",,"Load, unload and transport construction materials | Perform pre-operational inspection | Perform routine maintenance work | Clean up chemical spills and other contaminants | Remove rubble and other debris at construction sites | Direct traffic at or near construction sites",https://www.jobbank.gc.ca/jobsearch/jobposting/48968294;jsessionid=0E31D40C1A53DD700CD862ABAEA70004.jobsearch76?source=searchresults,2,2026-02-18 19:24:15,British Columbia,,,
general labourer - farm,"Employer details


Northern Cherries Inc.","Kelowna, BCV1V 2C6","Kelowna, BCV1V 2C6",,"Apply fertilizers | Cut agricultural crops | Guide growing shoots into optimal development positions | Mixing fertilizer | Plant, cultivate and irrigate crops | Shear and shape trees and plants with knife | Tie and secure plants | Weeding | Harvest crops | Operate and maintain farm machinery and equipment | Assist in pruning trees, shrubs and plants | Cut horticultural crops",https://www.jobbank.gc.ca/jobsearch/jobposting/48968293;jsessionid=0E31D40C1A53DD700CD862ABAEA70004.jobsearch76?source=searchresults,2,2026-02-18 19:24:17,British Columbia,,,
food counter attendant,"Employer details


Dominos Pizza","717 Centennial Dr SMartensville, SKS0K 2T0","717 Centennial Dr SMartensville, SKS0K 2T0",,"Clean and sanitize items such as dishwasher mats, carts and waste disposal units | Operate dishwashers to wash dishes, glassware and flatware | Place dishes in storage area | Sanitize and wash dishes and other items by hand | Scour pots and pans | Keep records of the quantities of food used | Package take-out food | Portion and wrap foods | Prepare, heat and finish simple food items | Serve customers at counters or buffet tables | Stock refrigerators and salad bars | Take customers' orders | Use manual and electrical appliances to clean, peel, slice and trim foodstuffs | Clean and sanitize kitchen including work surfaces, cupboards, storage areas, appliances and equipment",https://www.jobbank.gc.ca/jobsearch/jobposting/48968292;jsessionid=0E31D40C1A53DD700CD862ABAEA70004.jobsearch76?source=searchresults,2,2026-02-18 19:24:19,British Columbia,,,
accounting supervisor,"Employer details


Quest CPA Consulting Inc","204 - 38 Fell Ave suite Fell AveNorth Vancouver, BCV7P 3S2","204 - 38 Fell Ave suite Fell AveNorth Vancouver, BCV7P 3S2",,"Schedule work | Train workers in duties and policies | Ensure accuracy of financial transactions | Co-ordinate, assign and review work | Train staff | Oversee the preparation of reports | Monitor financial control systems | Internal audit | Oversee payroll administration | MS Office | Keep financial records and establish, maintain and balance various accounts using manual and computerized bookkeeping systems | Identifying and investigating compliance issues | Manage cash | Evaluate daily operations | Coordinate the organization’s financial operations and budget activities in order to optimize financial performance",https://www.jobbank.gc.ca/jobsearch/jobposting/48968291;jsessionid=0E31D40C1A53DD700CD862ABAEA70004.jobsearch76?source=searchresults,2,2026-02-18 19:24:20,British Columbia,,,
